
2015;8;U.S.A.;96100010;103,8692;KN
2015;8;VARIOS;96100010;224,4;KN
2015;8;ALEMANIA;96099000;1362,7925;KN
2015;8;AUSTRIA;96099000;124,14;KN
2015;8;BRASIL;96099000;546,086;KN
2015;8;CANADA;96099000;45,36;KN
2015;8;CHINA;96099000;2224,58;KN
2015;8;COREA DEL SUR;96099000;10,3692;KN
2015;8;ESPANA;96099000;16359,1125;KN
2015;8;HOLANDA;96099000;132,57;KN
2015;8;INDONESIA;96099000;3,3576;KN
2015;8;MEXICO;96099000;86,9274;KN
2015;8;N/PRECISADO;96099000;43,91;KN
2015;8;P. DESCONOCIDO;96099000;41;KN
2015;8;REINO UNIDO;96099000;1;KN
2015;8;TAIWAN (FORMOSA;96099000;103,6154;KN
2015;8;U.S.A.;96099000;314,1661;KN
2015;8;VARIOS;96099000;7,5;KN
2015;8;AUSTRIA;96092000;3,07;KN
2015;8;BRASIL;96092000;785,4;KN
2015;8;CHINA;96092000;173,1923;KN
2015;8;JAPON;96092000;162,0307;KN
2015;8;U.S.A.;96092000;16,95;KN
2015;8;ALEMANIA;96091090;70,8;KN
2015;8;CHINA;96091090;2356,1023;KN
2015;8;REINO UNIDO;96091090;1;KN
2015;8;TAIWAN (FORMOSA;96091090;13,5;KN
2015;8;VARIOS;96091090;42,1769;KN
2015;8;ALEMANIA;96091020;18,7462;KN
2015;8;CHINA;96091020;11416,6754;KN
2015;8;FRANCIA;96091020;5,1041;KN
2015;8;INDIA;96091020;1720;KN
2015;8;ITALIA;96091020;0,0154;KN
2015;8;JAPON;96091020;14,0154;KN
2015;8;MALASIA;96091020;474,533;KN
2015;8;PERU;96091020;8,6639;KN
2015;8;THAILANDIA;96091020;734,4;KN
2015;8;U.S.A.;96091020;901,1629;KN
2015;8;ALEMANIA;96091010;735,2846;KN
2015;8;AUSTRIA;96091010;737,92;KN
2015;8;BRASIL;96091010;3887,1638;KN
2015;8;CHINA;96091010;61312,5819;KN
2015;8;COREA DEL SUR;96091010;1,5769;KN
2015;8;ESPANA;96091010;751,671;KN
2015;8;INDIA;96091010;1100;KN
2015;8;ITALIA;96091010;13;KN
2015;8;U.S.A.;96091010;33,1469;KN
2015;8;ALEMANIA;96089900;82;KN
2015;8;CHINA;96089900;292,8616;KN
2015;8;ESPANA;96089900;2,4424;KN
2015;8;HONG KONG;96089900;4,5;KN
2015;8;INDIA;96089900;31;KN
2015;8;ITALIA;96089900;0,44;KN
2015;8;SUIZA;96089900;1;KN
2015;8;U.S.A.;96089900;96,5169;KN
2015;8;U.S.A.;96089100;5;U
2015;8;ALEMANIA;96086000;5200;U
2015;8;JAPON;96086000;26617;U
2015;8;U.S.A.;96086000;12;U
2015;8;ALEMANIA;96085000;1;U
2015;8;CHINA;96085000;1240;U
2015;8;U.S.A.;96085000;7;U
2015;8;ALEMANIA;96084000;49;U
2015;8;AUSTRIA;96084000;5;U
2015;8;CHINA;96084000;22644;U
2015;8;JAPON;96084000;17712;U
2015;8;U.S.A.;96084000;2851;U
2015;8;ALEMANIA;96083000;2780;U
2015;8;AUSTRIA;96083000;86;U
2015;8;CHINA;96083000;1;U
2015;8;U.S.A.;96083000;10;U
2015;8;VARIOS;96083000;14;U
2015;8;ALEMANIA;96082020;9345;U
2015;8;BRASIL;96082020;30468;U
2015;8;CHINA;96082020;388792,75;U
2015;8;FRANCIA;96082020;572;U
2015;8;GRECIA;96082020;8352;U
2015;8;HOLANDA;96082020;900;U
2015;8;ITALIA;96082020;179481;U
2015;8;JAPON;96082020;278712;U
2015;8;MALASIA;96082020;59400;U
2015;8;MEXICO;96082020;8884;U
2015;8;SUIZA;96082020;100;U
2015;8;U.S.A.;96082020;656145;U
2015;8;URUGUAY;96082020;2;U
2015;8;VARIOS;96082020;185;U
2015;8;ALEMANIA;96082010;286;U
2015;8;CHINA;96082010;70513;U
2015;8;JAPON;96082010;14573;U
2015;8;PERU;96082010;1000;U
2015;8;THAILANDIA;96082010;205943;U
2015;8;U.S.A.;96082010;995;U
2015;8;VARIOS;96082010;10;U
2015;8;ALEMANIA;96081090;25775;U
2015;8;ARGENTINA;96081090;1;U
2015;8;BRASIL;96081090;33;U
2015;8;CANADA;96081090;170;U
2015;8;CHINA;96081090;750443;U
2015;8;COLOMBIA;96081090;200;U
2015;8;COREA DEL SUR;96081090;356;U
2015;8;DINAMARCA;96081090;1;U
2015;8;ESPANA;96081090;2;U
2015;8;FINLANDIA;96081090;50;U
2015;8;INDIA;96081090;5075;U
2015;8;ITALIA;96081090;3;U
2015;8;JAPON;96081090;49947;U
2015;8;P. DESCONOCIDO;96081090;1;U
2015;8;PERU;96081090;5500;U
2015;8;REINO UNIDO;96081090;4;U
2015;8;SUIZA;96081090;581;U
2015;8;U.S.A.;96081090;524;U
2015;8;VIETNAM;96081090;558;U
2015;8;ALEMANIA;96081010;10400;U
2015;8;ARGENTINA;96081010;516;U
2015;8;BRASIL;96081010;692;U
2015;8;CHINA;96081010;6872220;U
2015;8;COREA DEL SUR;96081010;1000;U
2015;8;DINAMARCA;96081010;1250;U
2015;8;ECUADOR;96081010;2038800;U
2015;8;ESPANA;96081010;1;U
2015;8;FINLANDIA;96081010;193;U
2015;8;FRANCIA;96081010;3510;U
2015;8;GRECIA;96081010;3240;U
2015;8;HOLANDA;96081010;19550;U
2015;8;INDIA;96081010;4608748;U
2015;8;INDONESIA;96081010;25920;U
2015;8;ISRAEL;96081010;1;U
2015;8;ITALIA;96081010;1473;U
2015;8;JAPON;96081010;215322;U
2015;8;MEXICO;96081010;1461772;U
2015;8;PERU;96081010;9234;U
2015;8;PORTUGAL;96081010;2448;U
2015;8;TAIWAN (FORMOSA;96081010;52608;U
2015;8;TURQUIA;96081010;555;U
2015;8;U.S.A.;96081010;4546;U
2015;8;VARIOS;96081010;1654;U
2015;8;BRASIL;96072000;1519,0293;KN
2015;8;CHINA;96072000;746,2615;KN
2015;8;COLOMBIA;96072000;13,6077;KN
2015;8;JAPON;96072000;14,912;KN
2015;8;PERU;96072000;106,3538;KN
2015;8;TAIWAN (FORMOSA;96072000;76,2462;KN
2015;8;CHINA;96071900;16316,7152;KN
2015;8;PERU;96071900;529,3076;KN
2015;8;U.S.A.;96071900;40,2462;KN
2015;8;BRASIL;96071100;661,9403;KN
2015;8;CHINA;96071100;137,2385;KN
2015;8;MEXICO;96071100;654,9;KN
2015;8;PERU;96071100;490,4846;KN
2015;8;CHINA;96062900;243,43;KN
2015;8;REPUBLICA CHECA;96062900;2,2385;KN
2015;8;TAIWAN (FORMOSA;96062900;5750,2;KN
2015;8;BRASIL;96062200;1016,2616;KN
2015;8;CHINA;96062200;27,8308;KN
2015;8;HONG KONG;96062200;6,5;KN
2015;8;CHINA;96062100;718,2076;KN
2015;8;ITALIA;96062100;33;KN
2015;8;TURQUIA;96062100;404;KN
2015;8;U.S.A.;96062100;18,9856;KN
2015;8;AUSTRALIA;96061000;58,1231;KN
2015;8;BRASIL;96061000;427,2615;KN
2015;8;CHINA;96061000;566,1;KN
2015;8;COLOMBIA;96061000;86,0077;KN
2015;8;TAIWAN (FORMOSA;96061000;2697,5;KN
2015;8;U.S.A.;96061000;1;KN
2015;8;CHINA;96050000;66573;U
2015;8;U.S.A.;96050000;3;U
2015;8;ARGENTINA;96040000;40;U
2015;8;BRASIL;96040000;462;U
2015;8;COLOMBIA;96040000;324;U
2015;8;ESPANA;96040000;1;U
2015;8;REINO UNIDO;96040000;60;U
2015;8;U.S.A.;96040000;408;U
2015;8;ALEMANIA;96039000;1792;U
2015;8;ARGENTINA;96039000;25;U
2015;8;AUSTRIA;96039000;25;U
2015;8;BELGICA;96039000;374;U
2015;8;BRASIL;96039000;6673,96;U
2015;8;CANADA;96039000;1404;U
2015;8;CHINA;96039000;908749,58;U
2015;8;COLOMBIA;96039000;249538;U
2015;8;COREA DEL SUR;96039000;452;U
2015;8;DINAMARCA;96039000;3768,939;U
2015;8;EL SALVADOR;96039000;33252;U
2015;8;ESPANA;96039000;14354;U
2015;8;HOLANDA;96039000;574;U
2015;8;HONDURAS;96039000;120;U
2015;8;INDONESIA;96039000;48;U
2015;8;ITALIA;96039000;5504;U
2015;8;MALASIA;96039000;1992;U
2015;8;MEXICO;96039000;66;U
2015;8;PERU;96039000;8813;U
2015;8;PORTUGAL;96039000;1872;U
2015;8;SINGAPUR;96039000;2;U
2015;8;SUIZA;96039000;3;U
2015;8;TAIWAN (FORMOSA;96039000;20;U
2015;8;U.S.A.;96039000;33838;U
2015;8;UCRANIA;96039000;180;U
2015;8;URUGUAY;96039000;28440;U
2015;8;VARIOS;96039000;2673;U
2015;8;ALEMANIA;96035000;1411,1;U
2015;8;AUSTRIA;96035000;16;U
2015;8;BRASIL;96035000;224;U
2015;8;CANADA;96035000;100;U
2015;8;CHINA;96035000;36687;U
2015;8;DINAMARCA;96035000;100;U
2015;8;ESLOVENIA;96035000;142;U
